class	Precursor_MZ
Macrolides and analogues	317.36
Macrolides and analogues	317.36
Macrolides and analogues	317.36
Macrolides and analogues	317.36
Organooxygen compounds	373.35
Cinnamic acids and derivatives	165.16
Cinnamic acids and derivatives	165.16
Cinnamic acids and derivatives	165.16
Cinnamic acids and derivatives	163.13
Cinnamic acids and derivatives	163.13
Cinnamic acids and derivatives	163.13
Carboxylic acids and derivatives	136.11
Carboxylic acids and derivatives	136.11
Imidazopyrimidines	169.15
Imidazopyrimidines	169.15
Imidazopyrimidines	167.12
Organooxygen compounds	193.16
Organooxygen compounds	105.03
Organooxygen compounds	164.11
Organooxygen compounds	164.11
Phenylpropanoic acids	167.23
Ribonucleoside 3'-phosphates	348.3
Ribonucleoside 3'-phosphates	348.3
Ribonucleoside 3'-phosphates	348.3
Ribonucleoside 3'-phosphates	348.3
Ribonucleoside 3'-phosphates	348.3
Ribonucleoside 3'-phosphates	348.3
Ribonucleoside 3'-phosphates	346.3
Ribonucleoside 3'-phosphates	346.3
Ribonucleoside 3'-phosphates	346.3
Flavonoids	435.41
Flavonoids	435.41
Flavonoids	435.41
Flavonoids	435.41
Flavonoids	435.41
Flavonoids	435.41
Flavonoids	433.39
Flavonoids	433.39
Flavonoids	433.39
Flavonoids	433.39
Flavonoids	433.39
Flavonoids	449.41
Flavonoids	449.41
Flavonoids	449.41
Flavonoids	449.41
Flavonoids	449.41
Flavonoids	447.4
Flavonoids	447.4
Flavonoids	447.4
Flavonoids	447.4
Flavonoids	447.4
Flavonoids	449.38
Flavonoids	449.38
Flavonoids	449.38
Flavonoids	449.38
Flavonoids	449.38
Flavonoids	447.4
Flavonoids	447.4
Purine nucleosides	268.3
Purine nucleosides	268.3
Purine nucleosides	268.3
Purine nucleosides	268.3
Purine nucleosides	268.3
Cinnamic acids and derivatives	339.6
Cinnamic acids and derivatives	339.6
Cinnamic acids and derivatives	339.31
Cinnamic acids and derivatives	339.31
Cinnamic acids and derivatives	339.31
Cinnamic acids and derivatives	339.31
Cinnamic acids and derivatives	339.31
Cinnamic acids and derivatives	387.41
Cinnamic acids and derivatives	387.41
Cinnamic acids and derivatives	387.41
Cinnamic acids and derivatives	387.41
Cinnamic acids and derivatives	387.41
Cinnamic acids and derivatives	387.41
Cinnamic acids and derivatives	385.38
Cinnamic acids and derivatives	385.38
Cinnamic acids and derivatives	385.38
Cinnamic acids and derivatives	385.38
Cinnamic acids and derivatives	385.38
Organooxygen compounds	105.03
Carboxylic acids and derivatives	176.21
Carboxylic acids and derivatives	176.21
Carboxylic acids and derivatives	176.21
Carboxylic acids and derivatives	176.21
Carboxylic acids and derivatives	176.21
Carboxylic acids and derivatives	174.2
Organooxygen compounds	343.36
Organooxygen compounds	343.36
Organooxygen compounds	341.35
Organooxygen compounds	341.35
Organooxygen compounds	341.35
Lactones	118.14
Organooxygen compounds	503.52
Organooxygen compounds	503.52
Organooxygen compounds	503.52
Organooxygen compounds	183.21
Organooxygen compounds	181.18
Organooxygen compounds	343.37
Organooxygen compounds	343.37
Organooxygen compounds	343.37
Organooxygen compounds	341.36
Organooxygen compounds	341.36
Organooxygen compounds	121.12
Pteridines and derivatives	442.44
Flavonoids	865.75
Flavonoids	865.75
Flavonoids	865.83
Flavonoids	865.83
Flavonoids	865.83
Fatty Acyls	353.47
Fatty Acyls	353.47
Fatty Acyls	353.47
Flavonoids	627.57
Flavonoids	627.57
Flavonoids	627.57
Flavonoids	627.57
Flavonoids	627.57
Flavonoids	627.57
Flavonoids	625.59
Flavonoids	625.59
Flavonoids	625.59
Flavonoids	625.59
Flavonoids	625.59
Flavonoids	625.59
Stilbenes	407.42
Stilbenes	407.42
Stilbenes	407.42
Stilbenes	405.42
Stilbenes	405.42
Stilbenes	405.42
Stilbenes	405.42
Stilbenes	405.42
Stilbenes	421.46
Stilbenes	421.46
Stilbenes	421.46
Stilbenes	419.44
Stilbenes	419.44
Stilbenes	419.44
Organooxygen compounds	245.24
Organooxygen compounds	245.24
Organooxygen compounds	243.19
Organooxygen compounds	243.19
Organooxygen compounds	243.19
Organooxygen compounds	261.24
Organooxygen compounds	261.24
Organooxygen compounds	259.22
Organooxygen compounds	259.22
Organooxygen compounds	259.22
Organooxygen compounds	261.27
Organooxygen compounds	261.27
Organooxygen compounds	259.21
Organooxygen compounds	259.21
Organooxygen compounds	259.21
Organooxygen compounds	259.21
Benzene and substituted derivatives	152.16
Carboxylic acids and derivatives	164.17
Carboxylic acids and derivatives	164.17
Carboxylic acids and derivatives	164.17
Carboxylic acids and derivatives	164.17
Benzene and substituted derivatives	153.14
Benzene and substituted derivatives	153.14
Benzene and substituted derivatives	153.14
Benzene and substituted derivatives	153.14
Steroids and steroid derivatives	393.58
Steroids and steroid derivatives	393.58
Steroids and steroid derivatives	391.58
Steroids and steroid derivatives	391.58
Steroids and steroid derivatives	391.58
Steroids and steroid derivatives	391.58
Steroids and steroid derivatives	391.58
Prenol lipids	301.43
Prenol lipids	301.43
Prenol lipids	287.44
Prenol lipids	287.44
Organooxygen compounds	343.33
Organooxygen compounds	341.36
Coumarins and derivatives	193.17
Coumarins and derivatives	193.17
Coumarins and derivatives	193.17
Coumarins and derivatives	191.16
Coumarins and derivatives	191.16
Coumarins and derivatives	179.16
Coumarins and derivatives	179.16
Coumarins and derivatives	179.16
Coumarins and derivatives	177.11
Coumarins and derivatives	177.11
Coumarins and derivatives	177.11
Coumarins and derivatives	179.14
Coumarins and derivatives	179.14
Coumarins and derivatives	179.14
Coumarins and derivatives	177.11
Coumarins and derivatives	177.11
Coumarins and derivatives	177.11
Coumarins and derivatives	341.32
Coumarins and derivatives	341.32
Coumarins and derivatives	341.32
Coumarins and derivatives	341.32
Coumarins and derivatives	341.32
Coumarins and derivatives	341.32
Coumarins and derivatives	339.32
Coumarins and derivatives	339.32
Coumarins and derivatives	339.32
Coumarins and derivatives	339.32
Coumarins and derivatives	339.32
Coumarins and derivatives	339.32
Steroids and steroid derivatives	397.62
Steroids and steroid derivatives	397.62
Naphthalenes	173.21
Steroids and steroid derivatives	385.6
Steroids and steroid derivatives	385.6
Prenol lipids	425.64
Prenol lipids	425.64
Prenol lipids	425.64
Prenol lipids	425.64
Prenol lipids	425.64
Prenol lipids	411.6
Prenol lipids	397.58
Prenol lipids	397.58
Prenol lipids	397.58
Organooxygen compounds	505.51
Organooxygen compounds	505.51
Organooxygen compounds	503.52
Organooxygen compounds	503.51
Organooxygen compounds	503.51
Organooxygen compounds	503.51
Organooxygen compounds	665.71
Organooxygen compounds	665.71
Organooxygen compounds	665.71
Organooxygen compounds	665.71
Organooxygen compounds	665.7
Organooxygen compounds	665.7
Organooxygen compounds	665.7
Organooxygen compounds	665.7
Organooxygen compounds	665.7
Organooxygen compounds	665.7
Indoles and derivatives	233.3
Indoles and derivatives	233.3
Indoles and derivatives	233.3
Indoles and derivatives	233.3
Indoles and derivatives	233.3
Carboxylic acids and derivatives	177.21
Carboxylic acids and derivatives	177.21
Carboxylic acids and derivatives	177.21
Carboxylic acids and derivatives	175.19
Peptidomimetics	494.44
Peptidomimetics	494.44
Carboxylic acids and derivatives	130.1
Carboxylic acids and derivatives	130.1
Phenols	179.071
Cinnamic acids and derivatives	195.066
Cinnamic acids and derivatives	195.066
Purine nucleosides	336.167
Carboxylic acids and derivatives	214.063
Carboxylic acids and derivatives	213.056
Phenols	168.102
Phenanthrolines	181.077
Phenanthrolines	181.077
Carboxylic acids and derivatives	102.055
Coumarins and derivatives	177.055
Indoles and derivatives	177.103
Indoles and derivatives	177.103
Diazines	126.067
Diazines	126.067
Imidazopyrimidines	136.062
Imidazopyrimidines	136.062
Purine nucleosides	268.105
Purine nucleosides	268.105
Benzene and substituted derivatives	138.055
Imidazopyrimidines	195.088
Imidazopyrimidines	195.088
Carboxylic acids and derivatives	156.077
Carboxylic acids and derivatives	156.077
Carboxylic acids and derivatives	132.102
Carboxylic acids and derivatives	150.059
Carboxylic acids and derivatives	166.087
Carboxylic acids and derivatives	166.087
Indoles and derivatives	205.098
Indoles and derivatives	205.098
Carboxylic acids and derivatives	182.082
Carboxylic acids and derivatives	182.082
Diazines	113.035
Coumarins and derivatives	177.055
Carboxylic acids and derivatives	220.118
Carboxylic acids and derivatives	220.118
Linear 1,3-diarylpropanoids	209.097
Organooxygen compounds	180.087
Organooxygen compounds	180.087
Pyridines and derivatives	124.04
Hydroxy acids and derivatives	105.055
Pyridines and derivatives	96.0449
Indoles and derivatives	157.077
Indoles and derivatives	156.069
Indoles and derivatives	118.066
Indoles and derivatives	146.061
Prenol lipids	297.316
Pyridines and derivatives	169.098
Pyridines and derivatives	169.098
Cinnamaldehydes	133.065
Cinnamic acids and derivatives	149.06
Imidazopyrimidines	150.078
Imidazopyrimidines	150.078
Benzene and substituted derivatives	138.055
Purine nucleotides	348.071
Purine nucleotides	348.071
Organonitrogen compounds	131.13
Organooxygen compounds	260.053
Organooxygen compounds	260.053
Harmala alkaloids	215.118
Harmala alkaloids	215.118
Organonitrogen compounds	112.087
Peptidomimetics	227.114
Peptidomimetics	227.114
Carboxylic acids and derivatives	427.303
Carboxylic acids and derivatives	427.303
Pyridines and derivatives	163.123
Organonitrogen compounds	126.103
Organic phosphonic acids and derivatives	126.032
Purine nucleosides	252.11
Purine nucleosides	252.11
Purine nucleotides	412.042
Purine nucleotides	332.076
Purine nucleotides	332.076
Pyrimidine nucleosides	228.098
Pyrimidine nucleosides	228.098
Organic oxoanionic compounds	388.031
Organic oxoanionic compounds	388.031
Purine nucleotides	333.06
Purine nucleotides	333.06
Carboxylic acids and derivatives	198.077
Carboxylic acids and derivatives	198.077
Cinnamic acids and derivatives	225.076
Purine nucleotides	688.157
Purine nucleotides	688.157
Organooxygen compounds	225.087
Organooxygen compounds	225.087
Purine nucleotides	330.06
Purine nucleotides	330.06
Purine nucleotides	590.09
Purine nucleotides	590.09
Azoles	159.052
Organonitrogen compounds	152.144
Organonitrogen compounds	152.144
Benzene and substituted derivatives	94.0657
Benzene and substituted derivatives	94.0657
Benzene and substituted derivatives	121.077
Cinnamic acids and derivatives	181.05
Carboxylic acids and derivatives	132.077
Carboxylic acids and derivatives	114.067
Carboxylic acids and derivatives	223.075
Carboxylic acids and derivatives	223.075
Pyrimidine nucleosides	244.093
Pyrimidine nucleosides	244.093
Organooxygen compounds	306.049
Organooxygen compounds	306.049
Pyrimidine nucleotides	404.026
Pyrimidine nucleotides	404.026
Pyrimidine nucleotides	324.06
Pyrimidine nucleotides	324.06
Organooxygen compounds	180.087
Organooxygen compounds	180.087
Organooxygen compounds	343.124
Carboxylic acids and derivatives	191.103
Carboxylic acids and derivatives	191.103
Carboxylic acids and derivatives	148.061
Carboxylic acids and derivatives	613.16
Carboxylic acids and derivatives	613.16
Carboxylic acids and derivatives	133.061
Prenol lipids	823.412
Imidazopyrimidines	152.057
Purine nucleosides	284.099
Purine nucleosides	284.099
Purine nucleotides	346.055
Purine nucleotides	606.085
Purine nucleotides	606.085
Purine nucleotides	364.066
Sulfinic acids and derivatives	110.028
Indoles and derivatives	160.076
Indoles and derivatives	176.071
Indoles and derivatives	176.071
Purine nucleosides	269.089
Purine nucleosides	269.089
Purine nucleotides	349.055
Fatty Acyls	838.165
Fatty Acyls	838.165
Pyridines and derivatives	124.04
Pyridines and derivatives	124.04
Carboxylic acids and derivatives	175.119
Carboxylic acids and derivatives	175.119
Carboxylic acids and derivatives	408.25
Carboxylic acids and derivatives	148.061
Carboxylic acids and derivatives	147.077
Carboxylic acids and derivatives	147.077
Organonitrogen compounds	142.098
Carboxylic acids and derivatives	269.063
Carboxylic acids and derivatives	147.113
Carboxylic acids and derivatives	182.049
Carboxylic acids and derivatives	132.102
Carboxylic acids and derivatives	132.102
Carboxylic acids and derivatives	118.087
Carboxylic acids and derivatives	116.071
Carboxylic acids and derivatives	116.071
Carboxylic acids and derivatives	130.05
Carboxylic acids and derivatives	120.066
Carboxylic acids and derivatives	118.087
Prenol lipids	168.175
Carboxylic acids and derivatives	104.071
Carboxylic acids and derivatives	104.071
Organooxygen compounds	222.098
Pyridines and derivatives	123.056
Pyridines and derivatives	123.056
Carboxylic acids and derivatives	104.071
Cinnamic acids and derivatives	165.055
Diazines	157.025
Benzene and substituted derivatives	139.039
Carboxylic acids and derivatives	518.171
Diazinanes	303.068
Pyridines and derivatives	170.082
Carboxylic acids and derivatives	190.046
5'-deoxyribonucleosides	385.129
Carboxylic acids and derivatives	180.033
Organic sulfonic acids and derivatives	126.022
Benzimidazoles	202.044
Benzimidazoles	266.12
Diazines	305.054
Diazines	127.051
Diazines	127.051
Carboxylic acids and derivatives	132.066
Purine nucleosides	352.162
Benzene and substituted derivatives	138.092
Pyrimidine nucleotides	608.089
Purine nucleotides	365.05
Carboxylic acids and derivatives	104.071
Organooxygen compounds	341.004
Carboxylic acids and derivatives	120.066
Carboxylic acids and derivatives	90.0555
Organonitrogen compounds	132.077
Carboxylic acids and derivatives	104.071
Carboxylic acids and derivatives	132.066
Fatty Acyls	132.102
Flavonoids	271.061
Flavonoids	271.061
Isoflavonoids	255.066
Flavonoids	289.071
Flavonoids	317.066
Flavonoids	287.056
Flavonoids	301.071
Flavonoids	287.056
Flavonoids	287.056
Flavonoids	303.05
Flavonoids	317.066
Flavonoids	433.113
Flavonoids	579.171
Flavonoids	447.093
Flavonoids	451.124
Flavonoids	479.119
Flavonoids	625.177
Flavonoids	741.224
Flavonoids	449.108
Flavonoids	595.166
Flavonoids	595.166
Flavonoids	449.108
Flavonoids	449.108
Flavonoids	465.103
Flavonoids	435.129
Isoflavonoids	417.119
Flavonoids	597.146
Flavonoids	465.103
Flavonoids	465.103
Flavonoids	449.108
Isoflavonoids	417.119
Prenol lipids	823.412
Phenols	306.207
Phenols	308.223
Cinnamic acids and derivatives	165.055
Flavonoids	291.087
Flavonoids	291.087
Flavonoids	291.087
Flavonoids	579.15
Flavonoids	579.15
Flavonoids	433.113
Flavonoids	579.171
Flavonoids	465.103
Organonitrogen compounds	177.139
Organonitrogen compounds	177.139
Pyridines and derivatives	105.045
Pyridines and derivatives	105.045
Azoles	139.051
Carboxylic acids and derivatives	148.061
Purine nucleotides	348.071
Pyridines and derivatives	248.032
Pyridines and derivatives	168.066
Carboximidic acids and derivatives	131.118
Carboxylic acids and derivatives	277.14
Organooxygen compounds	165.076
Organooxygen compounds	183.087
Carboxylic acids and derivatives	146.118
Carboxylic acids and derivatives	161.129
Carboxylic acids and derivatives	164.074
Pyrrolidines	130.087
Pyrrolidines	130.087
Carboxylic acids and derivatives	120.066
Carboxylic acids and derivatives	219.113
Carboxylic acids and derivatives	196.097
Carboxylic acids and derivatives	132.102
Carboxylic acids and derivatives	134.082
Pyridines and derivatives	248.032
Carboxylic acids and derivatives	120.066
Carboxylic acids and derivatives	220.118
Carboxylic acids and derivatives	162.077
Pyridines and derivatives	140.035
Pyridines and derivatives	140.035
Carboxylic acids and derivatives	220.082
Azoles	144.048
Azoles	144.048
Fatty Acyls	149.045
Carboxylic acids and derivatives	175.119
Carboxylic acids and derivatives	175.108
Carboxylic acids and derivatives	162.077
Organonitrogen compounds	131.13
Carboxylic acids and derivatives	245.234
Imidazole ribonucleosides and ribonucleotides	339.071
Carboxylic acids and derivatives	161.093
5'-deoxyribonucleosides	298.097
Isoflavonoids	269.081
Carboxylic acids and derivatives	380.113
Carboxylic acids and derivatives	120.066
Pyrimidine nucleotides	324.06
Purine nucleotides	364.066
Carboxylic acids and derivatives	156.077
Carboxylic acids and derivatives	147.113
Imidazopyrimidines	220.12
Purine nucleosides	336.167
Oxepanes	163.061
Carboxylic acids and derivatives	251.07
Carboxylic acids and derivatives	118.087
Carboxylic acids and derivatives	104.071
Cinnamic acids and derivatives	209.081
Cinnamic acids and derivatives	209.081
Carboxylic acids and derivatives	104.071
Pyridines and derivatives	96.0449
Pyridines and derivatives	96.0449
Organooxygen compounds	121.05
Organooxygen compounds	261.038
Organooxygen compounds	263.053
Organonitrogen compounds	150.113
Carboxylic acids and derivatives	146.118
Carboxylic acids and derivatives	180.102
Flavonoids	595.166
Flavonoids	451.124
Flavonoids	593.187
Flavonoids	481.098
Flavonoids	611.198
Flavonoids	595.166
Flavonoids	593.187
Flavonoids	611.161
Flavonoids	449.108
Flavonoids	451.124
Flavonoids	449.108
Isoflavonoids	431.134
Flavonoids	595.203
Isoflavonoids	447.129
Flavonoids	465.103
Flavonoids	509.129
Flavonoids	509.129
Flavonoids	595.145
Steroids and steroid derivatives	414.337
Flavonoids	433.113
Flavonoids	579.171
Prenol lipids	223.206
Tropones	165.092
Prenol lipids	223.206
Prenol lipids	137.133
Prenol lipids	137.133
Carboxylic acids and derivatives	179.049
Flavonoids	625.177
Flavonoids	741.224
Flavonoids	419.098
Flavonoids	463.088
Flavonoids	595.145
Flavonoids	433.113
Flavonoids	449.108
Flavonoids	465.103
Flavonoids	435.093
Flavonoids	479.083
Flavonoids	449.108
Flavonoids	579.171
Carboxylic acids and derivatives	170.093
Fatty Acyls	163.061
Carboxylic acids and derivatives	104.071
Carboxylic acids and derivatives	104.071
Benzene and substituted derivatives	155.034
Carboxylic acids and derivatives	170.093
Carboxylic acids and derivatives	163.108
Carboxylic acids and derivatives	104.071
Carboxylic acids and derivatives	132.102
Carboxylic acids and derivatives	104.071
Carboxylic acids and derivatives	162.077
Peptidomimetics	227.114
Peptidomimetics	241.13
Carboxylic acids and derivatives	201.984
Diazines	115.051
Carboxylic acids and derivatives	176.056
Carboxylic acids and derivatives	173.093
Carboxylic acids and derivatives	158.082
Pteridines and derivatives	377.146
Carboxylic acids and derivatives	220.118
Pyridines and derivatives	123.056
Pyridines and derivatives	123.056
Imidazopyrimidines	153.041
Quinolines and derivatives	190.05
Carboxylic acids and derivatives	118.062
